X2011_92937_H133A2_22884_DU09.06S06256.CEL	X2011_93001_H133A2_22820_DU09.06S07844.CEL	X2011_93002_H133A2_22836_DU09.06S07954.CEL	X2011_93003_H133A2_22868_DU09.06S07865.CEL	X2011_93004_H133A2_22852_DU09.06S07948.CEL	X2011_93015_H133A2_22916_DU09.06S06250.CEL	X2011_93080_H133A2_22964_DU09.06S07853.CEL	X2011_93081_H133A2_22900_DU09.06S07847.CEL	X2011_93082_H133A2_22932_DU09.06S07859.CEL	X2011_93083_H133A2_22948_DU09.06S07862.CEL	X2011_93092_H133A2_23044_DU09.06S06232.CEL	X2011_93093_H133A2_23012_DU09.06S06235.CEL	X2011_93162_H133A2_22980_DU09.06S07850.CEL	X2011_93163_H133A2_22996_DU09.06S07957.CEL	X2011_93177_H133A2_23076_DU09.06S06231.CEL	X2011_93178_H133A2_23092_DU09.06S06247.CEL	X2011_93179_H133A2_23060_DU09.06S06253.CEL	X2011_93241_H133A2_23124_DU09.06S07856.CEL	X2011_93242_H133A2_23108_DU09.06S06222.CEL	X2011_93303_H133A2_23140_DU09.06S06219.CEL	X2011_93304_H133A2_23188_DU09.06S07945.CEL	X2011_93305_H133A2_23172_DU09.06S06228.CEL	X2011_93306_H133A2_23156_DU09.06S06225.CEL
202751_at	6.17822552417816	5.99117849217139	6.62612605149029	6.32928068838113	5.98654437837681	6.17455079062855	6.31584347033789	6.23171519343912	6.27347866780295	6.42083144850429	6.28076771190876	6.32683438744167	6.20643293794476	6.1951957069556	6.12838821045328	5.8932493838401	6.21792246771348	6.1754654902042	5.92581265162456	6.09046009173506	6.19281750943835	6.78398768529582	6.22436280681492
202795_x_at	9.98004611318868	9.82575407326063	10.2385421082299	9.70671834184107	10.0584075556826	10.1343641651417	10.099459938804	9.84525827545809	10.0536781308441	10.2417137681333	10.1784414541653	10.1683169935819	10.1896904381679	9.70827196703714	10.003739626657	10.0306821191419	9.74186332851341	10.0773370811864	9.79009821798759	9.91096932430316	9.62606971892671	10.1351374893723	10.0958932365932
202817_s_at	6.02866900805101	5.85435244014627	5.98000237647711	6.02527970831521	5.46263601645685	5.85445958650154	6.05424561493813	6.46699178748178	5.51100633343377	5.64304746112886	4.97882577057245	5.34405821648386	5.93787264697715	5.83765012049542	5.64099778185234	5.59988651849448	5.7497765837083	5.59801132358155	5.78559499054839	5.06699649513051	5.60027914118962	5.02548327695207	5.35939178635748
202818_s_at	7.94325925499003	8.07877719709269	8.21701176028879	7.93887485977727	8.14195518930937	8.39668466867164	8.08436938220978	7.69322941497492	8.20494191039901	8.26282299796989	8.82047275622366	8.67426329923423	8.33509753443314	8.34564481460554	8.27764340700024	8.07180885896769	8.04109288271906	7.78922257329445	8.28374663384942	8.20196622616754	8.1997772361451	7.66401778176591	7.97368395684629
202886_s_at	6.43802487960799	6.55534584295868	6.62671390167177	6.25616147118807	6.05627016715488	6.67310767577313	6.89388126740723	6.60738474631345	6.17105459466145	6.23016392733789	5.5460731270051	5.99707974758679	6.76968502565532	6.57204202990695	6.33327172000171	6.49990708403888	6.16386225354149	6.7678053190383	6.80211150312392	6.12108137904144	6.26060400285969	6.31802394960157	6.49842769581099
202891_at	9.49496527185241	9.14395566738699	9.55486483441222	9.23991504667422	9.22717691216517	9.42409090928613	9.31933194872467	9.2360696878908	9.63019959130849	9.51610641088301	9.14061158381307	9.08716557059603	9.35563240754396	9.28252518716845	9.42999222187277	9.44340499203992	9.52120675283908	9.45963244498171	9.30036441014562	9.55167414782886	9.56578767110376	9.57114015356377	9.5471155007878
202925_s_at	8.53799814827212	8.3143728495025	9.041221776943	8.48024061878946	8.60611139913304	8.78252144510605	8.70057715039034	8.49318041858212	8.78241025173726	9.1801626311446	8.76495454931816	8.57297222444126	8.46823953946634	8.42820501657806	8.95808787491514	8.97795051919146	8.81531055643444	8.71480729289616	8.57935741444368	8.80278689737509	9.16925351584435	9.07425761704664	9.07662070154812
202926_at	8.15419676496537	8.45870712551897	8.0237227205824	8.17562032338681	8.48529541880719	8.27690962930083	8.1149934313883	8.04300419819769	8.29175933371731	8.29516150179105	7.95264191472663	8.16218899777084	8.16630186847912	8.26704282821699	8.15870073690229	8.27161139239796	8.37462186407044	8.08211382165918	8.34185202780859	8.12813344791621	8.25683134372366	8.04850738798052	8.4503323264841
202945_at	7.407081741871	7.52956430239701	7.28485523755632	7.60754944815549	7.83198281630452	7.46195642211692	7.55880294539141	7.48829236888554	7.46590823587179	7.82078710425692	7.61747667215681	7.60371730168134	7.68853097276097	7.29269971811646	7.48103905196593	7.69455137151188	7.56649673599662	7.38896520078634	7.797113342163	7.80902737305294	7.97170870920017	7.61762983566589	7.93999446227853
202963_at	9.45910006036723	9.64228939144413	9.84563175988832	9.82916161086115	9.5627272122486	9.27263285748327	9.29985371110222	9.51591003152616	9.33281679046279	9.40389485624447	9.39513878987071	9.20154763095122	9.43437364333776	9.24284131131672	9.62445060599055	9.5380925524216	9.76362031181772	9.44973316297551	9.54343034404796	9.44414007072136	9.47570887617582	9.81267722011914	9.78938278620628
202982_s_at	6.78233506996719	7.44097471306823	6.95919577011867	6.90792186134017	6.52456292206324	7.04498194969646	6.89700115946653	7.32961050217742	6.94339963844575	7.11675543406689	6.81805706879619	6.79868250726417	7.01154055376525	7.00756055326853	6.89936288366027	6.67840265673111	7.20243901768969	6.84411083238023	7.19052642289022	7.21118043693707	7.55837783747506	7.56266267207095	7.32796130948091
202982_s_at.1	6.78233506996719	7.44097471306823	6.95919577011867	6.90792186134017	6.52456292206324	7.04498194969646	6.89700115946653	7.32961050217742	6.94339963844575	7.11675543406689	6.81805706879619	6.79868250726417	7.01154055376525	7.00756055326853	6.89936288366027	6.67840265673111	7.20243901768969	6.84411083238023	7.19052642289022	7.21118043693707	7.55837783747506	7.56266267207095	7.32796130948091
203009_at	6.17831303106382	6.13764930474051	6.35666814766661	6.72977190104955	6.69237870676822	6.46046620051091	6.50614152296586	6.51868842935699	6.33103145353049	6.29867278198871	6.47911010341933	6.35184028718181	6.5172880248882	6.34946639434023	6.36706296205255	6.35712143396573	6.25766550077905	6.75841948604727	6.1866840665758	6.26856129563193	6.51178945792868	6.30978733535665	6.36390005232851
203025_at	8.59125172699631	8.21191482173623	8.56434981593204	8.23877572003363	8.65010741015439	8.73913538821127	8.43758033241559	8.37071865667918	8.36359554959804	8.33744706501134	8.48198021398726	8.65944838681106	8.60596933980434	8.4781596404637	8.44210184917726	8.47465351104905	8.74196481239638	8.59843656190654	8.62794324920547	8.54111642419738	8.6698207847992	8.76438684230815	8.72908171400773
203066_at	12.7138033847489	12.6223407142131	12.5752276711928	12.2491070185737	12.3306365442473	12.447597782166	12.454794387603	12.2239570250373	12.5520941309276	12.6202672399491	12.2338294987053	12.2308874082981	12.3900018663516	12.3010068793719	12.4496781546839	12.6519381727497	12.2393353509133	12.4737639404022	12.2877379062592	12.5901318167529	12.1906717310721	12.4593726403632	12.1464239194895
203091_at	8.61442285091324	8.42673186888501	8.91191833849785	8.44010935637394	8.80801645638582	8.75885936290844	8.63134079683574	8.84868757663335	8.75640052433178	8.79036576666318	8.62648309778822	8.56390082753681	8.73729051763166	8.45198489105679	8.63116455047146	8.61681267359915	8.92559710896025	8.76254612521193	8.70664145021788	8.72347095600853	8.88187991755954	8.72300987272347	8.84397665336099
203095_at	7.67670825325472	7.81407917745748	8.04527674811471	8.0454790795253	7.9327027318048	7.91746385540736	7.63843173902855	8.12063096456613	7.55959226711772	7.75116090372405	7.17187900483005	7.64353080001616	7.82841183316079	7.72462849841964	7.66852586357353	7.68539533833246	7.88199532835049	7.80155849019024	7.73234651132386	7.55723196465402	7.44356783982333	7.60999770349796	7.71360809187933
203097_s_at	10.6618480719525	10.8836466239538	10.4267526820193	10.1474589971753	10.3858344733572	10.3858935321477	10.3005121799854	10.6887688861178	10.4237912874735	10.2245802138923	9.74970317502496	10.6794957440801	10.2218487712685	10.5163015839836	10.1465348201579	10.2460509378476	9.93442908039671	10.5545884248661	10.3029331035853	10.2808326599284	10.4258212474711	10.155244805097	9.79445227873933
203114_at	7.96918872414161	7.94119644065451	8.03231947146051	7.85333658177449	8.32498829188019	7.85680407594084	7.71397314769578	7.65382265328932	7.89673571446726	7.86445487562062	7.70913312764683	8.06623031587066	7.96741214575723	7.76411951594112	7.8713549952614	8.11952564122092	8.0316585591221	7.97666801646369	8.03581441969344	8.2334646368409	8.32480222734663	8.32012331374125	8.34344554831307
203119_at	7.22466645892533	7.44242536527724	7.40112622832263	7.5292793236029	7.65116404700263	7.36070008098181	7.50907408078538	7.81268276146044	7.59455888934575	7.62162628955534	7.69649777610708	7.63519380823937	7.50524615746456	7.63757298877964	7.52478359520253	7.72205356380006	7.38607745523019	7.58392856510283	7.6680272438051	7.72761595228025	8.01831571171504	7.89473204160472	7.8301942837285
203132_at	8.00897265462931	7.20941443336515	8.10744398326103	7.28915515440382	7.27473209700664	7.44960830576512	7.78711566205915	8.54350129386486	7.48923132266608	7.24412342301797	7.14197106287402	6.82203068816106	7.22720462924765	7.56629934879544	8.10399119747471	7.58700112344717	7.66449057523984	7.53100212503765	7.2208187813225	7.62201517539573	7.3799481683862	7.68045078535185	7.6116770555773
203149_at	6.87309284424086	7.90375945752821	6.6634690136126	6.28961946632855	6.85454644695758	6.3750020283621	7.73795025755525	6.23961867562454	8.04390868358436	6.45644137727011	6.77708367926438	6.80926936688894	6.47506847709735	8.39979536690745	6.3390929596978	6.41373193419619	8.19629371730259	6.35177013006243	6.46967333687136	6.37955209609801	7.68004490248954	6.72793511976514	6.4614626316524
203151_at	6.13889894344087	6.45151006831054	6.3540357888068	6.20230704090272	6.84358501727191	6.74264696704056	6.42522360311242	6.31053109121068	6.46603847137446	6.89428013465561	6.63881898613469	6.5374145924888	6.11070471124138	6.33577220688499	6.56915978263219	6.33725539855779	6.24418805554928	6.46984950836403	6.35470425280986	6.57922654702185	6.91659088832159	6.75424458900737	6.74422609059377
203162_s_at	8.74834029250674	8.81390511678459	9.00656714291396	8.91871861339268	9.01791893284017	8.7807528353802	8.55572379148363	8.73027167481052	8.79614702774774	9.02402898151837	8.68408006554424	8.70963722287145	8.76578173555942	8.82209956496048	8.44189664732784	8.81428529990438	8.67813094423733	8.96316286885932	8.71048396328326	9.16803556905125	9.14816362335385	9.52947997080139	9.16029749594438
203167_at	10.3832462250608	9.6366190567701	10.3648230046278	9.54185772012008	9.55292138079155	10.0791788823209	9.82628529243261	9.64114408855548	10.3650434727971	10.2378814422556	10.1542473617048	10.0209019135968	9.95343961135689	9.95928854850477	9.86469430555736	9.75670891363018	9.86136014269578	9.95142407720475	9.78804627903659	9.96357553427241	10.10986241868	9.93825486734543	9.97710257689719
203209_at	7.29395536761308	6.95314833939151	7.37244457434467	7.00112656725779	7.13281107068732	7.12658974291184	7.02036773144061	7.32885327798028	7.04330694398733	6.26663323094974	6.85033094091933	7.22290893147843	7.3703524096282	7.50980618506241	7.11313675050931	7.09880659322656	7.40620472815905	7.39514736679192	7.39179558310408	7.22438016570958	6.66307785262044	7.65129443964358	7.04654067303662
203215_s_at	4.88623595082691	5.14065361173931	5.02388492019263	5.29472604131143	4.85512191906528	5.04473247159866	4.57220991364462	4.96385364202726	4.84514310809628	5.4369656378987	5.12627091227218	4.98263414986355	4.7362047155438	5.38045868808676	5.443514624519	4.69997052153781	5.15860565613561	5.07607319976356	5.20483533950214	5.07882216399788	4.89845564541668	4.84625839266261	4.72176335353335
203224_at	7.47067740000727	7.09609408286899	7.54584350175703	7.10190196850212	6.88860995743097	6.98571997592189	7.36112018487749	8.06870653195926	7.1982600955215	6.72387959139253	5.96949894505966	6.86501128521265	7.10508397806559	7.20494095437333	7.55971170112011	7.30409055020887	7.17492002285404	7.4898845600867	6.91929378274518	7.35010171708029	7.2434125800665	7.82427015638202	7.43654141385803
203259_s_at	8.28528260473568	7.76530238170565	7.98415377428008	8.57385687080653	8.52533017880002	8.19750590028521	8.18100890453622	8.55801377410054	8.26714784263993	8.25652302363387	7.73465728307332	8.08284735857752	8.12191157571804	8.28643270223075	8.73727141722937	8.21105139344564	8.24807346556612	8.18091645473737	8.7402668763394	8.23457434453654	8.47120417159003	8.91012087826265	8.37309549691313
203263_s_at	6.74463966080069	6.77449738053649	6.5697418934425	7.25864430081334	6.7036250191302	6.50758972482363	6.81759288795941	6.96957164358213	6.57232538279001	6.86890304449287	6.3921581644717	6.68135749663208	7.42803934051274	6.83458027574312	6.71924301804342	6.73003732098863	6.47829566332703	6.91953910542039	6.7025512674121	6.94553791113477	7.20545907053002	7.05078258073577	6.94476982620701
203272_s_at	8.25124127400925	8.24158099798056	8.46462619046032	8.33975367181687	7.88678547818889	8.15571382725694	8.19403894259968	7.99703344926585	8.04012279766068	8.0123152695822	8.19366302963956	7.9045308894364	8.33413271947775	8.24173501838992	8.32910960354451	8.16514930544229	8.17717620014956	8.31206456249479	8.08291159471653	8.30597259845107	8.21441130548389	8.31408835390127	7.90730391294195
203278_s_at	10.9734654663027	10.7526402599536	10.964616645742	10.4216492493512	10.7894170646239	10.5048302121465	10.595483420126	10.449550981703	10.7104531636146	10.7273906534298	10.4088553557466	10.6250343450426	10.667843861194	10.9295516616123	11.1231579239482	10.5188528577669	10.4764556695952	10.5600345526148	10.3089840769487	10.7196224062907	10.3921844098708	10.7962337481115	10.6590831560462
203301_s_at	9.47057223771072	9.08740651785221	9.24257357322089	9.51896107130443	8.98041160192179	9.29288624726199	9.38003486266061	9.65342281449927	9.07131277038738	9.01127413321646	8.82757273447984	9.2393925154275	9.2836533906783	9.03701230045625	8.88305841394163	9.22339914540505	9.03724554482639	9.1902053126876	9.25441275269656	8.67242011168764	8.98444641591287	9.08695916233332	9.19712352419421
203312_x_at	10.0852325025415	9.80231607909477	9.90263136450344	9.69431041738675	10.0808236699444	9.99279743052703	9.79323804534122	10.2437133917133	9.98469966790625	10.1085040836642	9.97984272144565	10.0368538662554	9.81776320777741	9.83302389489845	10.1120593739909	9.90783495818565	9.99821065831377	9.91220754779192	9.87733624458092	9.764557383165	10.0791032463774	9.97466341079744	10.060773382306
203326_x_at	5.90674269126652	6.0724859623623	5.90986936534728	5.86868793825826	6.20943646896499	6.13998044314733	6.10010912204281	5.83161799767467	6.09418022428299	6.1270814700326	6.46157628179024	6.15047360752824	5.92761675019413	5.96164288512572	6.09590942829938	6.22861336811339	6.0412523853965	5.78531912168202	5.64113990092451	6.25927721193698	5.95351304829052	5.89713285639178	6.01409515055655
203333_at	8.15432013070044	8.29798419747239	8.33113813119939	8.71092649813625	8.31424999064413	8.17233126415168	8.3071467030525	8.73184721245184	7.99368467472296	8.03049152423066	8.05004974163663	8.21720932601065	8.62934345686238	8.31814292175213	8.28407888523837	8.16441473298024	8.33764569936604	8.50349160019726	8.62297522740734	8.31861357708942	8.53326969548167	8.49485990380363	8.32138830422956
203334_at	9.20695658950568	9.30005562811732	9.21838250800611	9.04778142900145	9.19380009953105	9.133333831879	8.94898710838718	8.81571940724995	9.29345248817033	9.31948921134176	9.0056476324554	8.88987841678915	9.27610957228132	9.13900736766565	9.09879071104957	9.07915757332215	9.09367055116644	8.95858781232599	9.06923484323806	9.02129470992524	9.12651350983479	8.98908090661867	9.23331587083516
203340_s_at	7.62507010081168	7.48939416692183	7.5502576912201	7.98556999993959	7.45581849103712	7.56450223572482	7.3318758611804	7.77466978405834	7.47517687919454	7.28479072946508	7.65791566831643	7.50819267332911	7.72141970380505	7.66877150772232	7.31584706698231	7.34175435580081	7.63223482957989	7.63805432625777	7.72531398012182	7.25468623593135	7.48228125563318	7.65735580996947	7.55341762189639
203356_at	6.3684342452092	6.26723232541821	6.26046895902103	6.18914007640995	6.02532312403624	6.27892287454893	6.19375947884275	7.22308086012471	6.06173386855672	5.43739394529892	5.48135099817601	6.18624588295948	6.27726026235853	6.55896684557485	6.38952462366704	6.31058642558753	6.34001840613762	6.81933262665209	6.35701793558748	6.25658404426826	6.49502308921566	6.76791854762237	6.4189044008302
203382_s_at	6.17729725298853	5.83974967265591	6.24744768668899	5.86868793825826	5.83166365927468	6.08153514176038	5.8572729775525	5.71499723778289	5.94213162512808	6.21375252669685	6.44486718045385	5.83204616334188	5.94901572193541	6.09221750687423	6.26771958735049	6.24356747552879	5.96003949357984	6.14147633265221	5.77768896497042	6.12942126287923	5.79896641581334	6.19850335497553	5.73090257589226
203384_s_at	7.76179597179404	7.86310351068222	7.68523649731458	8.10505377156252	8.10841668678898	7.72457678563969	7.80403638882667	7.69942052034823	7.84091561736848	8.03329457888796	7.31727394595149	7.76012840712996	7.91152543166927	7.70971619562932	7.71361337737296	7.98565146818693	7.73310518284387	7.72154294468364	7.97615787918149	7.87758754679802	7.92679229029624	8.23482025124128	8.00544471873238
203388_at	11.4580830990699	11.3868257144225	11.3059286072389	11.3645195970944	10.8856555215413	11.393943721748	11.3332335582774	11.1283304655126	11.5639299987724	11.6049547551677	11.3541447145829	11.094671787382	11.1643293100855	11.1722219192583	11.6936637552129	11.5350817602084	11.4464730159172	11.4242546372852	11.2251826855233	11.7040745143648	11.5895919898729	11.2229380306331	11.6045141956184
203395_s_at	5.96322949635578	6.77792125593826	6.39726664764226	6.07823511341232	6.00506348541741	6.67313976365728	6.32133501355866	6.67989810294577	7.001796476852	6.88358550997902	6.23779810805441	6.99206817982762	6.51207878115828	6.85650775298994	6.278438204999	6.22987280843336	6.63621707071025	6.21394855992945	6.42163290265741	5.94336170081498	7.24948536573267	6.75424458900737	6.40062804905067
203404_at	6.13738897538099	6.55095412541166	6.19547413249599	6.86908785722132	6.83793967808935	6.19987027459973	6.44086632103905	6.60936102178907	6.82698645869158	6.18018694811455	5.99274549256455	6.95279059745289	6.39576660052755	6.53394195051193	5.60916788876657	6.38135090120375	6.39130309979658	6.9751302987601	6.73605381652052	6.35524379929002	7.14610653217943	6.76394583642191	7.03173953406465
203405_at	6.48490041101505	6.24190232011361	6.4229734357116	6.5976616505408	6.19421381802812	5.81260147789435	5.83259629752029	6.85775739624625	6.09034421922142	6.06486061555327	5.83654095926314	6.113232063448	5.87349244961669	5.78524412803804	6.42221827910282	6.01279869211324	6.53289343756637	6.55530685765202	6.36443915221733	6.23236687815361	6.2477279315654	6.63039925754843	6.49208029210222
203413_at	10.4014046574482	10.5881142540504	9.80476285003101	10.3581771304161	10.3868066653217	10.1985353536619	10.0436484284168	10.8891820397836	9.96033522329365	9.59496097757354	9.78201447306384	10.9072956463455	10.0805553661136	10.6751676615432	9.19441039325944	10.4879569704846	10.4625407628452	10.7542504611238	10.9234016357988	9.47643095731504	10.6669217985774	10.0086084521737	10.7406387886212
203423_at	6.19248239042859	6.18684805082988	5.55483468624628	5.65122615514172	6.15069197898729	5.89181517602665	6.04262554308928	5.46865632380679	6.00309739208971	5.96838904739154	6.77490124886413	5.83443788796029	5.64604866708348	5.62764906052858	5.85956780784621	5.70683768608072	5.89753421036707	5.88874277405406	5.87849408863336	6.0656832202568	5.74183327937836	5.76145144686998	5.74486249863231
203469_s_at	7.38893527626213	7.11144511478292	7.48267823653538	8.17438238078724	7.88128509230329	7.76483018018101	7.21175705886699	7.06323820622959	7.20737798190222	7.95772888987973	7.58555949753478	7.22821765284122	7.62638535108565	6.9084121668148	7.08151067379658	7.97009112019653	7.67740140190216	7.7637514799119	8.04452608560089	7.57134912218761	7.86173770610681	8.14456633477898	8.13729939405861
203476_at	5.50349084912359	5.43014462362635	5.21545450573054	6.7632282740305	5.43405782107979	5.74052267696747	5.00620005470613	5.75649786084517	5.61212797418867	5.71508803558397	5.66741788556909	5.70802070707558	5.60212853212938	5.61853484160374	5.60498473929458	5.64925033762724	5.2289617736693	5.5694280205564	5.70029174400364	5.71258173882289	5.08363758567758	5.35717997510757	5.17809938875523
203480_s_at	8.9657682403936	9.23174549925496	9.29569445009007	9.01800650307644	9.07908179596618	8.8530028297922	9.00161267239822	9.36187855245598	8.94948037647009	8.7761730916219	8.69901337348679	9.05974254238568	8.97378506066584	8.92379865937517	9.04305916457089	8.86597958813315	8.93819658930277	8.57885729624184	9.14517357083012	8.49132191316689	8.93672370480318	9.19912226103062	9.06338275935677
203481_at	7.39141368147568	7.4753944063052	7.51561781158128	6.9505367774229	6.29720162391381	6.94812551291936	7.17161903996017	7.28879202153964	7.00335890799527	6.98511438056068	6.48583976707629	6.82037892206335	7.41088688262934	7.09718128638633	7.36839862091641	6.96436151543637	7.12877058797639	7.2055221913978	7.19506336439359	7.12964069023845	7.12849687667423	7.25216542861367	6.90622263855338
203482_at	8.1953864005733	8.42542099346033	8.11479777345433	8.06873495918747	8.51940675329261	8.11569608457364	8.14262596315092	8.17790774048821	7.95932484712793	8.00472651028963	7.8733626395093	8.32056659157466	8.57732715901668	8.40709985171945	8.09140692945357	8.26685351516	8.41316415843509	8.3028414394015	8.45289090337435	8.07380185584912	8.25203510135909	8.07524665292248	8.15382404892365
203487_s_at	8.39546126077297	8.3904201976939	8.82035447845893	8.3949193184286	8.3752281432439	8.23980348324521	8.37946095425017	8.65523187324204	8.35386965103262	8.26194683270618	7.7422994659432	8.38402295403466	8.3681809904052	8.40031024188016	8.36509628968116	8.17336083928641	8.26839286194291	8.38340915000022	8.30386882940171	8.20346363411776	7.96343763528298	8.37549414741676	8.15846871734537
203494_s_at	7.11548618559732	7.18298294332797	7.24391238348153	7.70995996353228	7.6004737168749	6.78934485646557	7.19472258882983	7.95437910032232	6.93681726589049	6.55769987669159	6.77709843085363	7.40452279140496	7.36377625559587	7.66933790648806	7.37977707694483	7.24180622745231	7.15054991359256	7.51316443689305	7.39239771284688	7.14093931529519	7.05107755002515	7.94369555435756	7.41478234950712
203513_at	10.9189006273112	11.060456560521	11.2734266458602	11.2609878531911	10.9309538382254	10.8894262777776	10.8572961876414	10.7330168514772	10.6912461978517	11.018991007895	10.6970686941514	10.7784669319186	10.880826126314	10.7113009640727	10.7346653043981	11.0217741051262	10.9495581196276	10.8331083582132	10.9229182962532	10.8557034298534	11.0307056666901	11.25115141891	11.0413774932389
203516_at	6.42830919203201	7.01572429834552	6.69115206676426	6.82815923134024	6.98018120202963	7.07013073524297	6.8684885297024	6.74584014163551	6.78534093777492	6.88159807979808	7.41066878025028	6.75049166756157	6.61136381532743	6.77963829535585	6.93462467360703	7.18297007373313	6.93367806279398	6.62414292181767	6.80092869173472	7.14778148048682	7.16431645967763	7.0487403670035	6.93478832271833
203517_at	6.35757185692443	6.08753090211097	6.22851572261641	6.53927779355212	6.38730141054449	5.82115164451166	6.11601362533829	6.88148633103759	5.98631421825424	5.8341318287164	6.332422379859	6.38684488124302	6.18520153580766	5.89307908918916	6.19091944501125	6.24442896348895	5.88969312727137	6.19954497003109	6.06562080237785	6.36872732844267	6.5181112801393	6.90934373995494	6.47884214382655
203520_s_at	7.83967637661857	7.93032932356136	7.50045855938138	8.19635298254859	7.82004739827346	7.80205865321346	7.64644558886974	7.80574695884368	8.18680023593597	7.91414149152952	7.68411600917725	7.30177723261034	7.8734658324679	7.62341891142149	7.7758308535138	7.78857631027381	7.84875120642732	7.37550712171986	8.00786662807751	7.75982843128889	8.11126544318719	7.8302279101563	8.09159838792462
203529_at	10.8457230364375	10.7914721666707	10.6563750946107	10.7557817726192	11.0440155975103	10.7888440287728	10.8313673861526	11.0539171140238	10.8259189547158	10.973372056955	10.7071503783862	10.7924942525646	10.7771968559207	10.8373183321536	11.0084335576326	10.9532216574575	10.8264963574025	11.0148881856172	10.9538506234664	11.0160171386358	11.0114832809128	10.8687055739878	11.0587708297514
203530_s_at	10.0101867053217	9.61845043221829	10.0334063314453	9.94811122661169	9.98397627923604	10.0098221841242	9.93303148278667	9.73755582458632	9.96562402213804	9.94416860633923	10.0758866122011	9.89910640748785	9.97497696101098	9.75240682135459	9.8244023113633	9.81670097543154	9.89882982627399	9.86623447986612	9.75208965020278	9.67707389199953	9.88543489882096	9.94915508962153	10.1999533266743
203540_at	4.83633898767652	4.35559953250989	4.27551075161925	4.67283060301148	4.805545273344	4.85684250824675	4.90242508855081	4.78529632471123	4.45301382557323	4.73417779057448	4.79328244263373	4.98578896865882	4.73408292149292	4.81555242235916	4.85188389266145	5.09440177028049	4.64696538585588	4.90642072963637	4.48545171188242	5.14730785151294	4.81726146285218	4.92353910682766	4.80719212766126
203542_s_at	7.34577289655019	7.03001334166032	6.99060774871043	6.97722154738009	7.41989974437722	7.29384623257248	6.93244144815756	7.10747931808856	7.0237338435851	7.1906415622822	6.9654413875024	7.43491744045568	7.22797858408717	7.67230047064406	6.5839117814757	6.73422293642126	6.71077764488406	6.98688213506414	7.36682545077803	6.85689078989625	6.98262947634663	5.93663933619943	6.63174432379461
203559_s_at	4.41103864561549	5.04653812827569	4.66782282634059	4.47789509131144	4.40984347542847	6.14710340839486	5.019379765493	4.42799311038022	5.22205594446062	7.01571636767288	6.30005584180233	5.67917330967572	5.52225107715724	6.83803807735612	4.99794176598922	6.34843630248845	6.12689848274203	4.80051820651901	4.93280396761396	4.69134957324608	7.11904018043272	6.7118699416644	6.34920211005845
203569_s_at	9.27726667201283	9.33001694646355	9.02347369065368	9.36138183485191	9.77673319335054	9.58595978661533	9.61092684387633	9.8847886819052	9.18885320210458	9.54674758560263	9.4403689465884	9.80537740227237	9.77080627625241	9.46171080641642	9.06520765523561	9.58401907534526	9.73885733103029	9.47602548689829	9.66868904931991	9.47079025031464	9.71189203195337	9.76927821952236	10.0077698477672
203574_at	10.8358537949393	10.4360576368701	11.2904352563916	10.1839773366206	10.0625793813353	10.2122929320566	10.2456236442078	10.1548538974499	10.5317063380101	10.2782031953617	9.87307876540686	10.3739413849893	10.4104623497645	10.5611712494896	10.6436243570664	10.0355298442572	10.2021399809378	10.6558292310269	10.0439498064219	10.5042727579433	10.2385247261259	10.4447064660281	9.8988738969451
203576_at	7.78947991382685	7.79488335551571	7.19852379488215	7.61748696553223	7.51781266976209	7.4439933844102	7.61583582269741	7.87999492828506	7.64056704869756	7.59942661572963	7.84479328574262	7.8226716212608	7.67226088148826	7.74312245104496	7.8951085589943	7.71880784839753	7.91424193452516	7.60165335034959	7.97175283298855	7.76645744828641	8.00475975683682	7.69959012169685	8.19206869811026
203602_s_at	8.369538700385	8.26694877545541	8.50570447115077	8.43580350913741	8.548898962021	8.50242884983376	8.5145256256993	8.34123690891246	8.41585667329833	8.58719388911289	8.73690903800721	8.32398991470434	8.59973728892193	8.43663427865321	8.53590269577432	8.62773190690466	8.68244664141933	8.36068734308232	8.64404623682166	8.56547521665362	8.73264745793752	8.52899852233023	8.62490325352782
203611_at	9.2588542929776	9.35415987070979	9.15779703321189	9.39704648717057	9.69388061542434	9.3216621107419	9.32613926820842	9.3448475266255	9.2905124521401	9.48503597021517	9.19010315078569	9.31137892055617	9.44813117083699	9.30565067394715	8.93927977229854	9.39312911258149	9.26096471487512	9.38842244028898	9.59540921889927	9.45629566249443	9.61266348562372	9.75881699286342	9.73096074502494
203629_s_at	7.44226672630923	7.22565418227382	7.18022828263812	7.32846015947738	7.18641861544168	6.73016939466614	6.96931844991943	7.586459631336	6.68787521594865	6.84113397821949	6.25821671597646	6.5911354567136	7.32037308336392	6.96385656020867	7.0318651146412	7.20290111853234	7.43050098666925	7.43484063610452	6.85934204290863	7.10289272171056	6.63855026183976	7.22417990470809	6.87713878120631
203647_s_at	8.37704888378827	8.33265210136296	8.45759594846732	8.42210057760469	7.7995346578272	8.16933552397637	8.12415012581016	8.77818632620898	7.91879746560118	8.09774861809662	7.6909538966658	7.93360054858624	8.15814571184546	8.02834448513208	8.536514634912	8.48370212728483	8.35346390223469	8.72904356756644	8.56205467686636	8.29125631153476	8.29107316155923	8.63757070368301	8.34981739290717
